lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days
42,28,Tomato,28.02,80.95,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.23251,1.218,8.782,7.923,-0.859
42,29,Tomato,28.67,80.56,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.2901,1.27175,8.7282,7.7555,-0.9728
42,30,Tomato,27.9,77.96,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.22267,1.3227,8.6773,7.7305,-0.9468
42,31,Tomato,27.87,80.46,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.22019,1.37354,8.6265,7.6581,-0.9684
42,32,Tomato,26.97,74.42,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.14632,1.4213,8.5787,7.4942,-1.0845
42,33,Tomato,27.54,68.76,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.19216,1.47097,8.529,7.599,-0.93
42,34,Tomato,25.83,66.79,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.0592,1.51511,8.4849,7.4564,-1.0285
42,35,Tomato,26.36,67.26,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.09909,1.5609,8.4391,7.4642,-0.9749
42,36,Tomato,26.06,62.46,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.07605,1.60574,8.3943,7.2658,-1.1285
42,37,Tomato,23.53,65.89,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.90341,1.64338,8.3566,7.2979,-1.0587
42,38,Tomato,23.48,64.81,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.89997,1.68088,8.3191,7.2006,-1.1185
42,39,Tomato,22.78,59.96,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.85738,1.7166,8.2834,7.0899,-1.1935
42,40,Tomato,22.1,66.22,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.81764,1.75067,8.2493,7.0326,-1.2167
42,41,Tomato,21.15,69.03,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.76558,1.78257,8.2174,6.9074,-1.3101
42,42,Tomato,21.1,70.66,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.76315,1.81437,8.1856,6.8347,-1.3509
42,43,Tomato,22.81,66.29,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.85907,1.85016,8.1498,6.9571,-1.1927
42,44,Tomato,21.91,77.62,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.80694,1.88378,8.1162,6.7109,-1.4053
42,45,Tomato,21.82,71.68,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.80237,1.91722,8.0828,6.7711,-1.3117
42,46,Tomato,22.98,70.97,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.86936,1.95344,8.0466,6.5897,-1.4569
42,47,Tomato,22.87,73.72,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.86279,1.98939,8.0106,6.6484,-1.3622
42,48,Tomato,24.05,81.23,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.93603,2.02839,7.9716,6.4526,-1.519
42,49,Tomato,23.63,79.39,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.90929,2.06628,7.9337,6.4257,-1.508
42,50,Tomato,25.37,78.94,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.02599,2.10903,7.891,6.4202,-1.4708
42,51,Tomato,26.53,83.27,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.11222,2.15537,7.8446,6.2001,-1.6445
42,52,Tomato,26.97,80.48,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.14647,2.20314,7.7969,6.1923,-1.6046
42,53,Tomato,26.42,82.14,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.10336,2.24911,7.7509,6.0699,-1.681
42,54,Tomato,28.29,78.31,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.25657,2.30147,7.6985,6.0759,-1.6227
42,55,Tomato,27.36,77.71,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.17749,2.35053,7.6495,5.7908,-1.8587
42,56,Tomato,27.62,72.33,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.19888,2.40049,7.5995,5.8669,-1.7326
42,57,Tomato,31.75,66.51,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.59611,2.46699,7.533,5.9186,-1.6144
42,58,Tomato,25.79,66.06,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.05644,2.51101,7.489,5.7528,-1.7362
42,59,Tomato,24.5,64.35,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.9656,2.55124,7.4488,5.8701,-1.5787
42,60,Tomato,23.26,65.96,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.88636,2.58817,7.4118,5.7982,-1.6136
42,61,Tomato,25.52,65.34,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.03689,2.63138,7.3686,5.5926,-1.776
42,62,Tomato,23.17,64.4,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.88093,2.66808,7.3319,5.6491,-1.6828
42,63,Tomato,22.44,58.56,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.83744,2.70298,7.297,5.58,-1.717
42,64,Tomato,23.73,58.47,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.91562,2.74113,7.2589,5.4137,-1.8452
42,65,Tomato,21.74,70.57,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.79766,2.77436,7.2256,5.5062,-1.7194
42,66,Tomato,20.9,64.29,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.75272,2.80573,7.1943,5.1863,-2.008
42,67,Tomato,22.38,71.76,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.83376,2.84047,7.1595,5.1328,-2.0267
42,68,Tomato,21.29,69.33,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.77328,2.87269,7.1273,5.1196,-2.0077
42,69,Tomato,22.88,74.15,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.86359,2.90867,7.0913,4.9849,-2.1064
42,70,Tomato,22.09,74.71,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.81749,2.94273,7.0573,4.9165,-2.1408
42,71,Tomato,27.49,79.77,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.1881,2.99224,7.0078,4.8925,-2.1153
42,72,Tomato,25.55,81.31,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.03879,3.03552,6.9645,4.5081,-2.4564
42,73,Tomato,25.59,88.94,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.0417,3.07892,6.9211,4.1082,-2.8129
42,74,Tomato,26.02,88.14,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.07325,3.12364,6.8764,3.9872,-2.8892
42,75,Tomato,26.86,77.11,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.13778,3.17105,6.829,4.4997,-2.3292
42,76,Tomato,26.65,82.82,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.12101,3.21776,6.7822,4.3777,-2.4045
42,77,Tomato,26.75,77.64,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.12923,3.26481,6.7352,4.4164,-2.3187
42,78,Tomato,28.99,78.3,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.31823,3.31974,6.6803,4.3123,-2.368
42,79,Tomato,29.02,70.97,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.32154,3.3748,6.6252,4.214,-2.4112
42,80,Tomato,26.4,69.15,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.10216,3.42072,6.5793,4.0771,-2.5022
42,81,Tomato,26.07,74.01,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.0771,3.4656,6.5344,4.1621,-2.3723
42,82,Tomato,26.42,68.33,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.10356,3.51158,6.4884,4.0541,-2.4343
42,83,Tomato,25.53,68.1,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.03765,3.55482,6.4452,4.0461,-2.3991
42,84,Tomato,25.46,61.59,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.03229,3.59783,6.4022,3.8983,-2.5039
42,85,Tomato,22.75,58.35,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.85585,3.63349,6.3665,4.0837,-2.2828
42,86,Tomato,28.21,58.7,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,1.24922,3.68554,6.3145,3.8648,-2.4497
42,87,Tomato,22.22,56.57,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.82477,3.71991,6.2801,3.7269,-2.5532
42,88,Tomato,20.35,64.91,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.72456,3.7501,6.2499,3.5197,-2.7302
42,89,Tomato,22.6,63.23,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.84683,3.78538,6.2146,3.6125,-2.6021
42,90,Tomato,22.06,68.65,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.81542,3.81936,6.1806,3.5576,-2.623
42,91,Tomato,22.04,72.95,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.81477,3.85331,6.1467,3.4796,-2.6671
42,92,Tomato,21.82,72.91,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.80223,3.88673,6.1133,3.3918,-2.7215
42,93,Tomato,22.91,72.08,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.86511,3.92278,6.0772,3.2973,-2.78
42,94,Tomato,24.32,74.17,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.95375,3.96252,6.0375,3.2126,-2.8249
42,95,Tomato,24.21,79.61,0.893,0.481,23.79,25.0,2.0,1.0,0.041667,0.94665,4.00196,5.998,2.9845,-3.0136
43,0,Banana,20.76,70.0,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.71568,0.02982,6.9702,6.9707,0.0005
43,1,Banana,22.76,65.98,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83811,0.06474,6.9353,6.7868,-0.1485
43,2,Banana,23.83,82.87,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.91209,0.10275,6.8973,6.9531,0.0559
43,3,Banana,22.4,77.77,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.81434,0.13668,6.8633,6.714,-0.1493
43,4,Banana,23.17,79.47,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.86562,0.17274,6.8273,6.7401,-0.0872
43,5,Banana,25.46,75.37,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.03716,0.21596,6.784,6.7056,-0.0784
43,6,Banana,24.42,81.09,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.95567,0.25578,6.7442,6.5732,-0.1711
43,7,Banana,26.37,81.55,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.11414,0.3022,6.6978,6.5051,-0.1927
43,8,Banana,26.28,86.16,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.10635,0.3483,6.6517,6.4718,-0.1799
43,9,Banana,28.08,81.99,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.27473,0.40141,6.5986,6.3581,-0.2405
43,10,Banana,26.74,80.86,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.14697,0.4492,6.5508,6.246,-0.3048
43,11,Banana,28.26,75.04,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.29329,0.50309,6.4969,6.1863,-0.3106
43,12,Banana,28.13,76.46,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.28012,0.55643,6.4436,6.1472,-0.2963
43,13,Banana,27.94,74.57,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.26046,0.60895,6.3911,6.2841,-0.107
43,14,Banana,29.71,77.89,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.44914,0.66933,6.3307,5.9761,-0.3546
43,15,Banana,27.81,69.57,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.24773,0.72132,6.2787,6.0708,-0.2078
43,16,Banana,24.93,65.76,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.99452,0.76276,6.2372,5.8635,-0.3737
43,17,Banana,25.51,63.76,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.04124,0.80614,6.1939,5.9978,-0.1961
43,18,Banana,25.16,68.63,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.01285,0.84834,6.1517,5.7229,-0.4288
43,19,Banana,23.47,63.33,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.88614,0.88527,6.1147,5.93,-0.1847
43,20,Banana,22.67,59.73,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83238,0.91995,6.0801,5.696,-0.384
43,21,Banana,23.58,63.0,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.89423,0.95721,6.0428,5.6449,-0.3979
43,22,Banana,23.1,64.43,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.86078,0.99307,6.0069,5.5577,-0.4492
43,23,Banana,22.73,64.19,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83587,1.0279,5.9721,5.6189,-0.3532
43,24,Banana,23.03,64.17,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.85647,1.06359,5.9364,5.4375,-0.4989
43,25,Banana,22.62,69.81,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.82876,1.09812,5.9019,5.3975,-0.5044
43,26,Banana,22.99,65.43,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.85358,1.13368,5.8663,5.2847,-0.5817
43,27,Banana,23.67,68.26,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.9002,1.17119,5.8288,5.3896,-0.4393
43,28,Banana,23.02,77.29,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.85576,1.20685,5.7932,5.2069,-0.5862
43,29,Banana,25.0,82.87,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.00015,1.24852,5.7515,4.9083,-0.8431
43,30,Banana,25.99,83.36,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.0813,1.29358,5.7064,4.9985,-0.7079
43,31,Banana,26.15,82.32,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.09457,1.33918,5.6608,4.9238,-0.737
43,32,Banana,26.84,81.33,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.15592,1.38735,5.6127,4.7825,-0.8301
43,33,Banana,26.25,80.99,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.10327,1.43332,5.5667,4.8195,-0.7471
43,34,Banana,27.12,79.84,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.18191,1.48256,5.5174,4.6951,-0.8223
43,35,Banana,28.57,72.75,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.32547,1.53779,5.4622,4.681,-0.7812
43,36,Banana,28.36,70.54,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.30371,1.59211,5.4079,4.6652,-0.7427
43,37,Banana,26.71,82.0,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.14404,1.63978,5.3602,4.5015,-0.8587
43,38,Banana,27.65,71.28,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.23198,1.69111,5.3089,4.5115,-0.7973
43,39,Banana,26.92,66.0,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.1631,1.73957,5.2604,4.4774,-0.783
43,40,Banana,28.04,63.88,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.27108,1.79254,5.2075,4.3034,-0.904
43,41,Banana,24.68,65.38,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.97498,1.83316,5.1668,4.1813,-0.9856
43,42,Banana,25.97,67.06,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.07955,1.87814,5.1219,4.2472,-0.8747
43,43,Banana,23.59,62.62,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.89491,1.91543,5.0846,4.1615,-0.9231
43,44,Banana,22.65,65.61,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83118,1.95006,5.0499,4.3086,-0.7413
43,45,Banana,22.35,57.93,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.81134,1.98387,5.0161,4.0798,-0.9363
43,46,Banana,23.07,69.44,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.85885,2.01965,4.9803,3.9829,-0.9974
43,47,Banana,22.74,70.85,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83663,2.05451,4.9455,3.9305,-1.015
43,48,Banana,22.39,69.28,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.81376,2.08842,4.9116,3.8088,-1.1028
43,49,Banana,22.65,72.29,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83085,2.12304,4.877,3.8127,-1.0642
43,50,Banana,22.7,76.22,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83444,2.15781,4.8422,3.7691,-1.0731
43,51,Banana,23.31,76.33,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.87495,2.19426,4.8057,3.7303,-1.0754
43,52,Banana,23.46,82.49,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.88589,2.23118,4.7688,3.5583,-1.2105
43,53,Banana,25.06,80.1,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.00501,2.27305,4.7269,3.5687,-1.1583
43,54,Banana,26.14,86.07,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.09409,2.31864,4.6814,3.2198,-1.4616
43,55,Banana,25.1,81.24,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.00753,2.36062,4.6394,3.3669,-1.2725
43,56,Banana,26.67,77.48,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.14082,2.40815,4.5918,3.3084,-1.2835
43,57,Banana,28.2,79.61,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.28698,2.46178,4.5382,3.2562,-1.282
43,58,Banana,26.15,82.86,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.09476,2.50739,4.4926,3.1693,-1.3233
43,59,Banana,27.32,76.76,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.20096,2.55743,4.4426,3.186,-1.2566
43,60,Banana,26.82,76.7,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.15427,2.60553,4.3945,2.9774,-1.417
43,61,Banana,27.72,71.14,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.23887,2.65715,4.3429,2.9513,-1.3916
43,62,Banana,30.23,70.48,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.51083,2.7201,4.2799,2.9712,-1.3087
43,63,Banana,25.83,68.13,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.06738,2.76457,4.2354,2.917,-1.3184
43,64,Banana,27.24,79.46,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.19359,2.8143,4.1857,2.5728,-1.6129
43,65,Banana,26.5,67.38,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.12577,2.86121,4.1388,2.6463,-1.4925
43,66,Banana,25.19,60.65,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.01525,2.90351,4.0965,2.815,-1.2815
43,67,Banana,22.97,66.56,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.85241,2.93903,4.061,2.862,-1.199
43,68,Banana,22.8,54.45,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.8405,2.97405,4.0259,2.703,-1.3229
43,69,Banana,21.96,60.03,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.78664,3.00683,3.9932,2.6079,-1.3853
43,70,Banana,22.79,65.45,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.8402,3.04184,3.9582,2.5257,-1.4324
43,71,Banana,22.11,66.34,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.79602,3.075,3.925,2.5387,-1.3863
43,72,Banana,22.68,68.36,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.83276,3.1097,3.8903,2.5131,-1.3772
43,73,Banana,21.03,73.23,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.7311,3.14016,3.8598,2.3,-1.5599
43,74,Banana,21.25,71.12,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.74403,3.17117,3.8288,2.3763,-1.4525
43,75,Banana,25.65,77.27,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.05278,3.21503,3.785,2.2205,-1.5644
43,76,Banana,23.71,76.41,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.90335,3.25267,3.7473,1.9556,-1.7917
43,77,Banana,25.04,77.64,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.0033,3.29448,3.7055,2.0221,-1.6834
43,78,Banana,24.77,79.7,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.98231,3.3354,3.6646,2.0078,-1.6568
43,79,Banana,24.91,84.68,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.99267,3.37677,3.6232,1.6219,-2.0013
43,80,Banana,25.62,89.65,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.05,3.42052,3.5795,1.0805,-2.499
43,81,Banana,28.36,78.27,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.30344,3.47483,3.5252,1.7093,-1.8159
43,82,Banana,27.54,86.46,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.22142,3.52572,3.4743,1.2066,-2.2677
43,83,Banana,28.78,77.23,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.34739,3.58186,3.4181,1.5286,-1.8895
43,84,Banana,27.98,75.59,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.26529,3.63458,3.3654,1.5699,-1.7955
43,85,Banana,27.64,73.67,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.23127,3.68588,3.3141,1.6384,-1.6757
43,86,Banana,26.19,69.47,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.0981,3.73164,3.2684,1.5502,-1.7182
43,87,Banana,28.37,68.76,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.30417,3.78598,3.214,1.4174,-1.7966
43,88,Banana,28.68,60.45,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.33696,3.84168,3.1583,1.2673,-1.891
43,89,Banana,26.0,64.52,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.08227,3.88678,3.1132,1.5483,-1.5649
43,90,Banana,25.14,66.67,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,1.01126,3.92891,3.0711,1.3025,-1.7686
43,91,Banana,23.27,61.84,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.87256,3.96527,3.0347,1.2487,-1.786
43,92,Banana,22.58,64.21,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.82606,3.99969,3.0003,1.185,-1.8153
43,93,Banana,22.39,60.84,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.81407,4.03361,2.9664,1.243,-1.7234
43,94,Banana,22.13,65.7,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.79747,4.06684,2.9332,0.9523,-1.9809
43,95,Banana,22.47,67.77,0.913,0.456,17.35,25.0,2.2,1.0,0.041667,0.81892,4.10096,2.899,0.9583,-1.9408
44,0,Tomato,23.05,61.64,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.87343,0.03639,9.9636,9.9425,-0.0211
44,1,Tomato,23.47,56.02,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.89961,0.07388,9.9261,9.7357,-0.1904
44,2,Tomato,21.74,74.99,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.7979,0.10712,9.8929,10.0,0.1071
44,3,Tomato,22.45,62.1,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.83789,0.14203,9.858,9.5406,-0.3174
44,4,Tomato,22.69,68.17,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.85221,0.17754,9.8225,9.6558,-0.1667
44,5,Tomato,22.63,66.35,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.84872,0.21291,9.7871,9.4821,-0.305
44,6,Tomato,22.7,71.53,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.85282,0.24844,9.7516,9.5186,-0.233
44,7,Tomato,22.34,74.15,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.83166,0.28309,9.7169,9.4294,-0.2875
44,8,Tomato,22.88,76.33,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.86364,0.31908,9.6809,9.4686,-0.2124
44,9,Tomato,24.43,82.58,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.96128,0.35913,9.6409,9.3049,-0.336
44,10,Tomato,25.71,81.28,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.0506,0.40291,9.5971,9.1498,-0.4473
44,11,Tomato,25.79,80.96,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.05598,0.44691,9.5531,9.1978,-0.3553
44,12,Tomato,25.94,81.92,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.06735,0.49138,9.5086,8.9339,-0.5747
44,13,Tomato,26.32,82.2,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.09549,0.53702,9.463,9.0404,-0.4226
44,14,Tomato,26.86,81.51,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.1374,0.58442,9.4156,9.219,-0.1966
44,15,Tomato,29.44,76.29,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.36044,0.6411,9.3589,8.9939,-0.365
44,16,Tomato,28.3,76.83,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.25727,0.69349,9.3065,8.863,-0.4435
44,17,Tomato,28.06,73.45,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.23654,0.74501,9.255,8.6484,-0.6066
44,18,Tomato,28.63,76.79,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.28585,0.79859,9.2014,8.6202,-0.5812
44,19,Tomato,26.29,75.99,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.09348,0.84415,9.1559,8.5535,-0.6024
44,20,Tomato,27.31,65.68,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.17399,0.89307,9.1069,8.4774,-0.6295
44,21,Tomato,31.27,65.37,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.54454,0.95742,9.0426,8.6215,-0.4211
44,22,Tomato,27.34,66.26,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,1.17649,1.00644,8.9936,8.3548,-0.6388
44,23,Tomato,23.84,67.41,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.92258,1.04488,8.9551,8.3131,-0.642
44,24,Tomato,23.38,60.12,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.89406,1.08213,8.9179,8.4329,-0.485
44,25,Tomato,22.92,64.59,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.86584,1.11821,8.8818,8.256,-0.6258
44,26,Tomato,22.81,67.1,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.85938,1.15402,8.846,8.0119,-0.8341
44,27,Tomato,23.35,59.22,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.89192,1.19118,8.8088,8.1543,-0.6546
44,28,Tomato,20.45,62.31,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.72953,1.22158,8.7784,8.1277,-0.6507
44,29,Tomato,20.88,65.94,0.9,0.419,22.96,25.0,2.0,1.0,0.041667,0.7517,1.2529,8.7471,7.9752,-0.7719
