lot_id,timestamp_hour,crop_type,temperature_C,humidity_RH,initial_quality,cnn_ripeness_score,transport_duration_h,T_ref_C,Q10,r_ref_per_day,delta_t_days,degradation_rate,cumulative_degradation_D,RSL_physics_days,RSL_actual_days,delta_RSL_ML_target_days,S0_days,degradation_increment
36,39,Tomato,25.04,63.55,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0027764359010776,1.7317475472914103,8.26825245270859,7.0719,-1.196352452708589,10.0,0.0417826857546902
36,40,Tomato,30.85,66.33,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.5000389892858184,1.7942496718579823,8.205750328142017,7.0338,-1.1719503281420165,10.0,0.0625021245665722
36,41,Tomato,27.08,62.58,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.155085784553584,1.8423786312429766,8.157621368757024,6.9947,-1.162921368757024,10.0,0.04812895938499419
36,42,Tomato,24.39,60.87,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.9585994384929766,1.8823205940466634,8.117679405953336,6.9425,-1.1751794059533358,10.0,0.03994196280368686
36,43,Tomato,22.32,65.46,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8304700240908942,1.9169237885404589,8.083076211459542,6.7782,-1.3048762114595416,10.0,0.03460319449379529
36,44,Tomato,23.21,62.5,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8833150514814653,1.953728876790537,8.046271123209463,6.701,-1.3452711232094634,10.0,0.036805088250078215
36,45,Tomato,22.25,57.43,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8264503181542117,1.9881645821970686,8.011835417802931,6.7853,-1.226535417802931,10.0,0.03443570540653154
36,46,Tomato,22.11,66.92,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.818469181590804,2.0222677375864127,7.977732262413587,6.6612,-1.3165322624135873,10.0,0.03410315538934403
36,47,Tomato,20.64,66.62,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.739181215636921,2.053067201298356,7.946932798701644,6.6389,-1.3080327987016442,10.0,0.030799463711943587
36,48,Tomato,20.75,67.98,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.7448387315613512,2.084102396726323,7.915897603273677,6.5014,-1.4144976032736771,10.0,0.03103519542796682
36,49,Tomato,22.0,71.59,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8122523963562356,2.117946517325298,7.882053482674702,6.3691,-1.5129534826747015,10.0,0.03384412059897527
36,50,Tomato,22.8,71.78,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8585654364377538,2.15372036336535,7.84627963663465,6.433,-1.41327963663465,10.0,0.03577384604005189
36,51,Tomato,21.81,75.7,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8016253293993937,2.1871216859654345,7.812878314034565,6.2559,-1.5569783140345654,10.0,0.03340132260008454
36,52,Tomato,22.77,80.83,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8567819547685698,2.2228212196747767,7.777178780325223,5.9594,-1.8177787803252237,10.0,0.035699533709342
36,53,Tomato,25.68,83.02,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0482624755169287,2.2664991722421406,7.73350082775786,5.9448,-1.78870082775786,10.0,0.04367795256736387
36,54,Tomato,30.82,80.4,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.4969229867926914,2.3288714623328315,7.671128537667169,5.9889,-1.6822285376671688,10.0,0.06237229009069108
36,55,Tomato,26.37,79.55,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0996161493145513,2.374689168426321,7.625310831573679,5.9277,-1.6976108315736793,10.0,0.04581770609348941
36,56,Tomato,26.65,86.7,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.1211660780285087,2.421404795399535,7.5785952046004645,5.6344,-1.9441952046004642,10.0,0.046715626973213874
36,57,Tomato,28.23,82.86,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.2509290801132664,2.4735272573806144,7.526472742619386,5.5157,-2.0107727426193858,10.0,0.052122461981079476
36,58,Tomato,30.06,79.14,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.420107358543427,2.5326988706890434,7.467301129310957,5.4973,-1.9700011293109565,10.0,0.059171613308428975
36,59,Tomato,26.48,80.35,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.108032347864926,2.5788672545275313,7.421132745472469,5.6504,-1.7707327454724684,10.0,0.04616838383848788
36,60,Tomato,32.17,94.83,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.6437603745897014,2.64735781805556,7.352642181944439,4.2686,-3.0840421819444392,10.0,0.0684905635280291
36,61,Tomato,25.34,76.59,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0238469004284423,2.6900184468557122,7.309981553144288,5.4616,-1.8483815531442884,10.0,0.04266062880015191
36,62,Tomato,26.71,70.42,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.1258385861367626,2.736928763224273,7.263071236775727,5.2626,-2.000471236775727,10.0,0.04691031636856049
36,63,Tomato,25.49,69.02,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0345475815189091,2.780035257303421,7.219964742696579,5.1916,-2.0283647426965787,10.0,0.04310649407914839
36,64,Tomato,25.66,61.38,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0468102819745757,2.8236527013224557,7.176347298677545,5.2604,-1.915947298677545,10.0,0.04361744401903465
36,65,Tomato,25.07,67.64,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0048638204237854,2.8655223621280537,7.134477637871946,5.2628,-1.8716776378719455,10.0,0.04186966080559787
36,66,Tomato,22.09,64.89,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.817335328488283,2.899578273260175,7.100421726739825,5.088,-2.0124217267398246,10.0,0.034055911132121294
36,67,Tomato,22.57,63.48,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8449863844125135,2.9347863209394913,7.065213679060509,5.0239,-2.041313679060509,10.0,0.0352080476793162
36,68,Tomato,22.5,59.38,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8408964152537145,2.9698239518738676,7.030176048126132,4.9746,-2.0555760481261327,10.0,0.03503763093437653
36,69,Tomato,21.77,68.66,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.7994058303524723,3.003132794607164,6.996867205392836,4.98,-2.0168672053928356,10.0,0.03330884273329646
36,70,Tomato,22.93,63.63,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8663368564000873,3.0392304524027867,6.960769547597213,4.9491,-2.0116695475972133,10.0,0.03609765779562244
36,71,Tomato,21.95,70.63,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8094422165474084,3.0729574812396674,6.927042518760333,4.6405,-2.2865425187603323,10.0,0.03372702883688087
36,72,Tomato,23.55,71.43,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.9043793775610881,3.1106402567645053,6.889359743235495,4.6261,-2.263259743235495,10.0,0.03768277552483786
36,73,Tomato,22.18,70.57,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8224500687124643,3.1449092837775474,6.855090716222453,4.3431,-2.511990716222453,10.0,0.03426902701304225
36,74,Tomato,20.55,73.05,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.7345843166391546,3.175517208498951,6.824482791501049,4.4231,-2.4013827915010495,10.0,0.030607924721403657
36,75,Tomato,23.12,78.53,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8778217976095194,3.212093409339947,6.787906590660053,4.2288,-2.559106590660053,10.0,0.036576200840995846
36,76,Tomato,25.39,83.96,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0274014393789639,3.2549021451145506,6.745097854885449,3.9248,-2.820297854885449,10.0,0.04280873577460329
36,77,Tomato,25.12,81.76,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.008352454894595,3.2969171668526434,6.703082833147357,4.0522,-2.6508828331473566,10.0,0.04201502173809309
36,78,Tomato,24.43,81.58,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.9612609283887613,3.336970025955818,6.663029974044182,3.9949,-2.668129974044182,10.0,0.04005285910317452
36,79,Tomato,25.39,91.62,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.0274014393789639,3.3797787617304214,6.620221238269579,3.0631,-3.557121238269579,10.0,0.04280873577460329
36,80,Tomato,26.72,91.32,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.1266192284972791,3.4267216051242175,6.573278394875782,3.1088,-3.464478394875782,10.0,0.04694284339379613
36,81,Tomato,33.98,81.01,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.8634808586095457,3.504367262059901,6.495632737940099,3.8324,-2.663232737940099,10.0,0.07764565693568394
36,82,Tomato,28.0,77.33,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.2311444133449163,3.555665356330744,6.444334643669256,3.881,-2.5633346436692563,10.0,0.05129809427084263
36,83,Tomato,27.21,77.16,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.1655411981345598,3.6042299614334166,6.395770038566583,3.62,-2.7757700385665833,10.0,0.04856460510267271
36,84,Tomato,29.02,80.29,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.321338405658265,3.6592861687819798,6.34071383121802,3.4127,-2.9280138312180197,10.0,0.05505620734856294
36,85,Tomato,26.58,73.84,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.115739322324964,3.705775679125294,6.294224320874706,3.5663,-2.727924320874706,10.0,0.046489510343314285
36,86,Tomato,27.62,72.69,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.1991399137911127,3.7557402419132284,6.244259758086772,3.4506,-2.7936597580867715,10.0,0.0499645627879343
36,87,Tomato,26.93,66.22,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,1.143138335414036,3.803371386934925,6.196628613065075,3.4054,-2.7912286130650745,10.0,0.047631145021696644
36,88,Tomato,24.55,60.45,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.969289816935065,3.8437587857371582,6.156241214262842,3.565,-2.591241214262842,10.0,0.040387398802233354
36,89,Tomato,24.96,61.6,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.9972312513520696,3.885310420287245,6.1146895797127545,3.4218,-2.6928895797127543,10.0,0.04155163455008669
36,90,Tomato,23.96,54.64,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.9304496577030154,3.9240794661747564,6.0759205338252436,3.2953,-2.7806205338252434,10.0,0.038769045887511545
36,91,Tomato,24.14,59.31,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.9421312739048088,3.963335249964548,6.036664750035452,3.3873,-2.6493647500354522,10.0,0.03925578378979167
36,92,Tomato,23.2,65.48,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8827029962906549,4.000114835710991,5.999885164289009,3.2026,-2.797285164289009,10.0,0.03677958574644272
36,93,Tomato,23.02,62.25,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8717582395370621,4.036438386277782,5.963561613722218,3.0701,-2.893461613722218,10.0,0.03632355056679077
36,94,Tomato,21.03,57.22,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.7594358449072649,4.0680817996275325,5.9319182003724675,3.1883,-2.7436182003724676,10.0,0.03164341334975101
36,95,Tomato,22.78,69.63,0.99,0.538,25.49,25.0,2.0,1.0,0.041667,0.8573760366341717,4.103806086945968,5.896193913054032,2.9418,-2.9543939130540315,10.0,0.035724287318436035
37,0,Tomato,26.58,80.65,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.115739322324964,0.046489510343314285,9.953510489656686,9.9521,-0.0014104896566866643,10.0,0.046489510343314285
37,1,Tomato,27.65,80.4,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2016360495268505,0.09655807961894958,9.90344192038105,9.9951,0.09165807961895034,10.0,0.050068569275635286
37,2,Tomato,28.82,82.61,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.303147149363294,0.15085631189146995,9.84914368810853,9.7045,-0.14464368810853045,10.0,0.054298232272520376
37,3,Tomato,27.9,75.55,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2226402776920684,0.20180006434206538,9.798199935657935,9.713,-0.08519993565793627,10.0,0.05094375245059542
37,4,Tomato,29.53,83.5,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.3688838130918384,0.258837346182163,9.741162653817836,9.5253,-0.21586265381783676,10.0,0.05703728184009763
37,5,Tomato,27.69,72.24,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2049723149947864,0.30904492763105074,9.690955072368949,9.4946,-0.19635507236894867,10.0,0.05020758144888777
37,6,Tomato,27.65,78.01,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2016360495268505,0.35911349690668604,9.640886503093315,9.3326,-0.3082865030933153,10.0,0.050068569275635286
37,7,Tomato,26.5,61.87,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.109569472067845,0.40534592809933695,9.594654071900663,9.4466,-0.14805407190066333,10.0,0.04623243119265091
37,8,Tomato,29.24,67.39,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.341642224882261,0.4612481346835061,9.538751865316494,9.3488,-0.18995186531649288,10.0,0.055902206584169174
37,9,Tomato,24.29,62.4,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9519779084975314,0.5009141981968728,9.499085801803128,9.2458,-0.25328580180312876,10.0,0.03966606351336664
37,10,Tomato,25.08,65.76,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.005560580398468,0.5428128909003358,9.457187109099664,9.0786,-0.378587109099664,10.0,0.04189869270346297
37,11,Tomato,25.4,54.83,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0281138266560663,0.5856513097156141,9.414348690284386,8.9815,-0.432848690284386,10.0,0.04283841881527832
37,12,Tomato,21.9,62.76,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8066417592221262,0.6192616518971223,9.380738348102877,8.9106,-0.4701383481028767,10.0,0.03361034218150834
37,13,Tomato,23.9,61.18,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9265880618903708,0.6578697966719085,9.342130203328091,8.8949,-0.4472302033280915,10.0,0.03860814477478608
37,14,Tomato,22.21,61.0,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8241620849532405,0.6922101582656551,9.307789841734344,8.8566,-0.45118984173434384,10.0,0.03434036159374668
37,15,Tomato,22.64,65.04,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8490962464468398,0.7275894515663557,9.272410548433644,8.5653,-0.7071105484336435,10.0,0.03537929330070048
37,16,Tomato,21.46,65.54,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.7824117817365114,0.7601902032759709,9.239809796724028,8.6467,-0.5931097967240291,10.0,0.032600751709615225
37,17,Tomato,22.53,68.58,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8426468295031517,0.7953007687208786,9.204699231279122,8.5773,-0.6273992312791226,10.0,0.03511056544490782
37,18,Tomato,22.86,69.27,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8621435450175959,0.8312237038111269,9.168776296188874,8.4445,-0.724276296188874,10.0,0.03592293509024817
37,19,Tomato,23.88,74.52,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9253044280378522,0.86977836341418,9.13022163658582,8.3959,-0.7343216365858201,10.0,0.03855465960305319
37,20,Tomato,25.19,79.62,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0132569001590856,0.9119977386731086,9.088002261326892,8.3019,-0.7861022613268922,10.0,0.042219375258928625
37,21,Tomato,22.79,82.97,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8579705304286908,0.9477467967644809,9.05225320323552,8.1286,-0.9236532032355189,10.0,0.03574905809137226
37,22,Tomato,26.35,77.92,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0980928137870498,0.9935010300365459,9.006498969963454,8.1635,-0.8429989699634532,10.0,0.04575423327206501
37,23,Tomato,26.18,79.19,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0852293718818071,1.0387192822747453,8.961280717725256,8.1864,-0.7748807177252548,10.0,0.04521825223819926
37,24,Tomato,26.31,83.55,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0950524707935745,1.084346833575301,8.915653166424699,7.8616,-1.0540531664246986,10.0,0.045627551300555874
37,25,Tomato,27.25,78.28,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1687772485612455,1.1330462751911026,8.866953724808898,7.9158,-0.9511537248088979,10.0,0.04869944161580142
37,26,Tomato,28.86,83.31,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.3067652538931733,1.1874952630250692,8.812504736974931,7.7892,-1.0233047369749313,10.0,0.05444898783396686
37,27,Tomato,29.24,75.89,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.341642224882261,1.2433974696092385,8.756602530390762,7.7208,-1.0358025303907619,10.0,0.055902206584169174
37,28,Tomato,26.39,77.64,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1011415980979635,1.2892787365771863,8.710721263422814,7.6567,-1.0540212634228139,10.0,0.04588126696794785
37,29,Tomato,27.66,85.99,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2024692488981776,1.3393820227710267,8.660617977228974,7.4245,-1.2361179772289734,10.0,0.05010328619384037
37,30,Tomato,26.78,70.93,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1313144628459004,1.386520502494427,8.613479497505573,7.3134,-1.300079497505573,10.0,0.047138479723400135
37,31,Tomato,27.02,72.62,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1502918933506052,1.4344497148146667,8.565550285185333,7.3746,-1.190950285185333,10.0,0.047929212320239674
37,32,Tomato,27.26,63.97,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1695876640519476,1.483182924012719,8.51681707598728,7.3827,-1.1341170759872803,10.0,0.048733209198052505
37,33,Tomato,24.5,60.95,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9659363289248456,1.5234305930300307,8.476569406969968,7.2063,-1.2702694069699687,10.0,0.04024766901731154
37,34,Tomato,25.38,61.06,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.026689545719999,1.5662096663315457,8.433790333668455,7.1037,-1.3300903336684549,10.0,0.042779073301515196
37,35,Tomato,23.86,64.45,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9240225724468233,1.6047109148576877,8.395289085142313,7.1234,-1.2718890851423126,10.0,0.03850124852614179
37,36,Tomato,23.99,55.68,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9323864864368324,1.643560662588051,8.356439337411949,6.8927,-1.4637393374119494,10.0,0.038849747730363496
37,37,Tomato,22.78,65.64,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8573760366341717,1.679284949906487,8.320715050093513,6.9529,-1.3678150500935136,10.0,0.035724287318436035
37,38,Tomato,25.67,62.85,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0475361270997976,1.7229326377143543,8.277067362285646,6.8975,-1.3795673622856457,10.0,0.04364768780786727
37,39,Tomato,21.32,61.72,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.7748559309591715,1.7552185597896302,8.24478144021037,6.8774,-1.3673814402103694,10.0,0.0322859220752758
37,40,Tomato,27.78,67.81,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2125128190617374,1.8057403314214755,8.194259668578525,6.6691,-1.5251596685785245,10.0,0.050521771631845416
37,41,Tomato,22.6,72.42,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8467453123625273,1.8410216683516851,8.158978331648315,6.5065,-1.6524783316483154,10.0,0.03528133693020943
37,42,Tomato,21.78,71.49,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.7999601283327527,1.874353607018926,8.125646392981075,6.4821,-1.643546392981075,10.0,0.03333193866724081
37,43,Tomato,22.77,75.49,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8567819547685698,1.910053140728268,8.089946859271732,6.4472,-1.6427468592717327,10.0,0.035699533709342
37,44,Tomato,24.71,78.14,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9800994153418707,1.9508909430673176,8.049109056932682,6.243,-1.8061090569326819,10.0,0.04083780233904973
37,45,Tomato,26.59,78.94,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1165129619825724,1.9974126886542454,8.002587311345755,6.0806,-1.921987311345755,10.0,0.04652174558692785
37,46,Tomato,25.47,77.62,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0331143876841324,2.0404594658458803,7.95954053415412,6.1899,-1.76964053415412,10.0,0.04304677719163475
37,47,Tomato,29.38,81.4,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.3547249774853676,2.096906791482763,7.903093208517237,6.1343,-1.7687932085172378,10.0,0.05644732563688282
37,48,Tomato,27.69,78.99,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2049723149947864,2.1471143729316506,7.85288562706835,5.895,-1.9578856270683502,10.0,0.05020758144888777
37,49,Tomato,28.25,83.11,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.252664438624128,2.199309142095802,7.800690857904198,5.8602,-1.940490857904198,10.0,0.05219476916415154
37,50,Tomato,28.46,78.5,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2710316893056666,2.2522692194941016,7.747730780505899,5.6716,-2.076130780505899,10.0,0.052960077398299214
37,51,Tomato,28.26,85.83,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2535330204406907,2.3045001798568037,7.695499820143196,5.4528,-2.242699820143196,10.0,0.052230960362702264
37,52,Tomato,28.32,76.63,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2587571735048577,2.356948815005231,7.6430511849947695,5.5879,-2.0551511849947692,10.0,0.05244863514842691
37,53,Tomato,28.56,74.49,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2798724138443078,2.4102772588728816,7.589722741127119,5.6966,-1.8931227411271188,10.0,0.05332844386765078
37,54,Tomato,27.22,72.91,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1663493697884673,2.4588755380638574,7.541124461936143,5.4237,-2.1174244619361424,10.0,0.04859827919097607
37,55,Tomato,26.26,68.49,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0912638770549352,2.5043452300291054,7.495654769970894,5.4303,-2.0653547699708943,10.0,0.045469691965247985
37,56,Tomato,26.18,68.06,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0852293718818071,2.549563482267305,7.450436517732696,5.2851,-2.1653365177326958,10.0,0.04521825223819926
37,57,Tomato,27.37,66.48,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1785394078116822,2.598669683772594,7.401330316227406,5.2543,-2.147030316227406,10.0,0.04910620150528937
37,58,Tomato,24.36,61.65,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9566081580918743,2.638528675895808,7.361471324104192,5.2729,-2.0885713241041923,10.0,0.03985899212321413
37,59,Tomato,25.36,61.15,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0252672378885939,2.681248485896912,7.318751514103088,5.1693,-2.149451514103088,10.0,0.042719810001104044
37,60,Tomato,23.41,58.41,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8956456700908493,2.718567354032588,7.281432645967412,5.1767,-2.1047326459674114,10.0,0.03731886813567542
37,61,Tomato,23.58,58.0,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9062619382673343,2.756328570214373,7.243671429785627,4.9544,-2.289271429785627,10.0,0.03776121618178502
37,62,Tomato,22.73,58.84,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8544097408897331,2.791929260888025,7.2080707391119745,4.9051,-2.3029707391119745,10.0,0.03560069067365251
37,63,Tomato,21.71,68.65,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.7960880987787798,2.825099863699841,7.17490013630016,4.6878,-2.4871001363001595,10.0,0.03317060281181542
37,64,Tomato,23.0,64.69,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8705505632961241,2.8613730940207005,7.138626905979299,4.7011,-2.4375269059792988,10.0,0.036273230320859606
37,65,Tomato,22.73,67.39,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8544097408897331,2.8969737846943526,7.103026215305647,4.6645,-2.4385262153056466,10.0,0.03560069067365251
37,66,Tomato,22.54,73.25,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8432311102501124,2.932108695365144,7.0678913046348555,4.5352,-2.532691304634856,10.0,0.035134910670791435
37,67,Tomato,23.04,73.47,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.8729675911337629,2.968482635984915,7.031517364015086,4.6111,-2.4204173640150852,10.0,0.0363739406197705
37,68,Tomato,22.69,77.32,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.852044095074866,3.003984757294399,6.996015242705601,4.3312,-2.6648152427056013,10.0,0.03550212130948444
37,69,Tomato,23.83,73.6,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9221031179126311,3.0424060279084646,6.957593972091535,4.3704,-2.5871939720915353,10.0,0.038421270614065604
37,70,Tomato,23.68,76.52,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,0.9125654885434519,3.0804298941196047,6.919570105880395,4.2453,-2.674270105880395,10.0,0.03802386621114001
37,71,Tomato,25.07,82.59,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0048638204237854,3.1222995549252026,6.877700445074797,3.9373,-2.9404004450747974,10.0,0.04186966080559787
37,72,Tomato,30.31,80.48,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.4449303979235255,3.1825054698154824,6.817494530184518,3.9155,-2.9019945301845174,10.0,0.060205914890279544
37,73,Tomato,27.67,80.97,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2033030259995026,3.2326434969998035,6.7673565030001965,3.9628,-2.8045565030001964,10.0,0.050138027184321275
37,74,Tomato,27.31,78.93,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1736481782813524,3.2815458956442525,6.7184541043557475,3.7004,-3.0180541043557474,10.0,0.04890239864444911
37,75,Tomato,29.95,77.91,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.4093207551420193,3.340268063548755,6.659731936451244,3.8003,-2.8594319364512444,10.0,0.05872216790450252
37,76,Tomato,26.48,78.03,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.108032347864926,3.386436447387243,6.6135635526127565,3.5047,-3.1088635526127564,10.0,0.04616838383848788
37,77,Tomato,27.96,80.24,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.2277356839150604,3.437592510128932,6.5624074898710685,3.4277,-3.1347074898710683,10.0,0.051156062741688824
37,78,Tomato,26.48,74.33,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.108032347864926,3.48376089396742,6.516239106032581,3.3396,-3.1766391060325807,10.0,0.04616838383848788
37,79,Tomato,27.06,64.51,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1534856050600224,3.5318231786734557,6.468176821326544,3.4813,-2.986876821326544,10.0,0.048062284706035956
37,80,Tomato,27.18,68.94,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.1631200415478509,3.58028690144463,6.41971309855537,3.3001,-3.11961309855537,10.0,0.048463722771174306
37,81,Tomato,25.56,63.97,0.934,0.49,31.51,25.0,2.0,1.0,0.041667,1.0395794351752785,3.623603057770078,6.376396942229922,3.2608,-3.115596942229922,10.0,0.04331615632544833
